State,Avg,Standard deviation,Skewness,Kurtosis,delta_power,theta_power,alpha_power,beta_power,gamma_power
NREM,0.5267204189700321,0.14229075681807993,0.018978333377711706,0.20905164832972245,0.006270195441714919,0.0017279493593549337,0.0010652597219717363,0.002566726178036567,0.0008138682170448438
NREM,0.37256234270803135,0.1449156760832344,0.4651870660637702,0.7660427982568785,0.004007447085736122,0.0022614083239412804,0.001796131292454322,0.0034931788832732757,0.0009700006393859424
NREM,0.3377760536612633,0.1371058011151721,0.6793374185141376,0.9048243869429431,0.004723150315814162,0.001589476439820177,0.002086712022530984,0.0020949954172283553,0.0005737553298979263
NREM,0.4228498274239096,0.15267629513700945,0.24100359920871917,-0.0053743512053952,0.007052381050013115,0.001915653009181968,0.002902847310290129,0.003827687850212718,0.0009045329222781497
NREM,0.4719818468468469,0.14952315083499323,0.16521682634703572,-0.11572930494154665,0.005066831608365584,0.0019838675216739205,0.0023881494970006056,0.00446737600865946,0.000877458134100386
NREM,0.41417853393665166,0.17929306151132782,0.4155395926431527,-0.2558182628982446,0.00580203864404286,0.0018934600572031893,0.0008143720146960925,0.003335497150429711,0.0011728490627838546
NREM,0.4598952097428958,0.19074263396645869,0.06918759039256224,-0.5234592832084677,0.008657947902333254,0.004081137725127303,0.0009713583430437608,0.002563154180433753,0.0009344690237343026
NREM,0.32107098375184634,0.1400330646282449,0.5209494327671595,0.23251863116729554,0.004542582916764392,0.0025225351960533014,0.0021276254392795296,0.0033368752029760513,0.0006613231456189365
NREM,0.46152171449328,0.1518095346392033,0.13567983862231126,0.11360170007800852,0.0050015451826921666,0.0031570824720097935,0.002318389395435029,0.002951238307435262,0.0012371751451788135
NREM,0.41229909568874873,0.14658761254896865,0.37336784826456026,-0.13763109883384406,0.005705872629576428,0.0012968650582969258,0.00104398377011078,0.00354635843175714,0.0006116707718646681
NREM,0.3294394399569198,0.13815828928661536,0.5087749513731098,0.20347739073569882,0.005829259698479418,0.00190848464118069,0.0016961878801164468,0.002774632367418259,0.0007264911217863631
NREM,0.3772760941586748,0.14829836631480428,0.3572269787826904,-0.1021498606099791,0.005416988127756428,0.002219788580465958,0.0017425418133690496,0.0030919938444985418,0.0010338534279469977
NREM,0.34123130795130796,0.15969521845953671,0.7890034533098176,0.5984384907163034,0.0025777375389367287,0.0023277339544819165,0.0010018180933847273,0.0015798060302264505,0.000548113033366578
NREM,0.5411884201438849,0.1492467218147593,-0.17693003837207527,0.21034553164621927,0.002355654912173704,0.00392918990980399,0.0019302646626502022,0.0024104378516256386,0.0007405102669074332
NREM,0.481385956067699,0.15347014709339793,0.1002361141872348,-0.2560313528880509,0.005016424434646938,0.0022514169971660893,0.0019001379318675862,0.003798355017467039,0.0011650920843843037
NREM,0.4428402363573166,0.1650783870825346,0.1875078159205031,-0.07100096481673956,0.006303213942217858,0.003135353321649339,0.0025965202455742954,0.004313672640216519,0.0010862109152599084
NREM,0.530623573055646,0.1403466589126176,0.1038803210608881,0.4089503890398358,0.004262444698308601,0.0020209005190543606,0.0019936775408578387,0.0020607915575571205,0.0011974021941540554
NREM,0.4717379226686884,0.17902696926565514,0.10499495936727862,-0.4681819689039819,0.008590241404126243,0.003563977746880487,0.0015115528443514453,0.002965364450874873,0.001324362207804906
NREM,0.41805776715602594,0.16407954466032437,0.320921056546354,-0.16919371043650866,0.004072635402338074,0.002277061237448459,0.0029638891094177907,0.0032678423975687335,0.0009098061084910897
NREM,0.4714266456295361,0.1580996026286723,-0.05769602598732222,-0.26702820658802295,0.004288323774265698,0.0015203727301736625,0.0016742271903206535,0.0025098352497426347,0.0009828714827472217
NREM,0.4722655832241153,0.15023535225573745,0.24675457950097096,0.08599328742423662,0.0069819994749637515,0.0024583096656707517,0.0016195238085453885,0.003449296327983536,0.0010363637082417498
NREM,0.36515003865267814,0.14301263852469154,0.5580429382120141,0.33592823416806805,0.002683984710534851,0.002033442586984467,0.001953637733977193,0.002713471936877672,0.0007166008404300119
NREM,0.4446941414141413,0.1683810099657028,0.3147030740391319,-0.12166905069557288,0.009367438574793533,0.003438158213554464,0.0016230035535282476,0.0026926630832243077,0.000999368477621049
NREM,0.39342206201961305,0.13341064697785163,0.6823436459706371,0.8058906133209343,0.00479202302737667,0.0014069994397742829,0.0009358504719968715,0.0013161571868519854,0.0005886162461481316
NREM,0.36162529047478625,0.1444535589060831,0.40657339101076573,0.12621739063909931,0.004712289867168011,0.00192890258019561,0.0022842423444149936,0.0028808789805348446,0.0009890613344106498
NREM,0.46406201909169803,0.16141724985008055,0.02589739719137683,-0.2562228740222512,0.00764463817547234,0.001775923246263138,0.0016961118801144897,0.0027106002193400345,0.0007184636638561739
NREM,0.4239467086118758,0.17345557789183216,0.09910482845310511,-0.4331412433209092,0.0075740913008202106,0.0031496039445734264,0.0016125923326971146,0.003776858105321883,0.0014841677562078307
NREM,0.3354883780880773,0.13459140921645998,0.2877113621912041,-0.08198954654459811,0.004866979634110836,0.0024661042433505257,0.0017890051157301375,0.002898900489464807,0.0007139804441929367
NREM,0.4598458735262594,0.15988039749577762,0.35484728329043885,-0.011680197728749508,0.004916393600331126,0.0021035547483794718,0.003295525744119375,0.003016885744711891,0.0007883234102612541
NREM,0.42024601780779863,0.12072403113468202,0.7137781370172446,1.50962922114961,0.001734106661186292,0.0025289238697483794,0.0016594115997184372,0.0026672555539006913,0.000723750479518533
NREM,0.4262839973172367,0.16196358908381253,0.5207433879773453,-0.0059214574122434804,0.005236918900314835,0.0025542438912643005,0.0012699950743676014,0.0028392545793334313,0.0011194075995905248
NREM,0.3936912754804892,0.15495324623751477,0.3160816803774507,-0.034292762193008475,0.004790296368982962,0.002244233980580856,0.0011477815835095359,0.002238995784093824,0.0007504693760947017
NREM,0.5090640847894585,0.11952678149778281,0.35739120352233944,1.2691504216874234,0.0031819474023824573,0.002377204466899612,0.0013745561431416844,0.002170143715461435,0.0008015030429476569
NREM,0.39167009628610727,0.14490513316225576,0.43508335775236046,0.17322593427925925,0.004962970480055003,0.0027061005518162285,0.001771664519997208,0.002611749480540271,0.0006010623320897976
NREM,0.3539117626527051,0.14830146384101425,0.4807544592601717,0.4549775469463264,0.006399584307394753,0.0017759998150988,0.001018864999763292,0.0017578858523835796,0.0006977801561817557
NREM,0.4752011131276467,0.15886970585633972,-0.09864515328966363,-0.08104509276095184,0.006650331053463469,0.001759508489226284,0.0012946296889481054,0.0028174339916306828,0.0009611517612714048
NREM,0.4970395050618672,0.1333882977667303,0.2848051193921535,0.5609049974166092,0.005025612725068856,0.002249236834580543,0.001201695920354233,0.001729533669386581,0.0006112634152793966
NREM,0.40383398496240597,0.14676738568230258,0.37269816038846226,0.014112605008781642,0.0036449408430475816,0.0017838403210185575,0.0008353799660255287,0.0017495443235616994,0.0007543609000969782
NREM,0.38064814695456006,0.16590844216022382,0.40902301927420376,0.023488201708709244,0.00915186621477147,0.0032430722650774457,0.0018198937267006774,0.00309458153784773,0.0009291237305543009
NREM,0.4905743972835314,0.19137530492473365,-0.14706254437078972,-0.6903403230514855,0.012784648678536585,0.00311239219142225,0.002043541240671174,0.003533428285491942,0.0011070843776236187
NREM,0.5201327135526712,0.15227982259231704,0.12761008338350494,0.10323386050447736,0.0050955153476236826,0.001851687015807786,0.001413603307042294,0.0031143415314308057,0.000894577952363862
NREM,0.39158360687960686,0.12442727126125842,0.1775221043550242,0.27398231324879996,0.0034219592333943226,0.00174194301063795,0.001349673088874267,0.0021344315770888776,0.0005114127055289258
NREM,0.43843304467353955,0.16755677019469767,0.3211861106920756,-0.27601903534344174,0.010234008990486706,0.002212170424837313,0.001557938091285843,0.0036106559232763893,0.0010804406318197146
NREM,0.5259909141274238,0.15113708253889852,-0.02204719368811605,0.2765662894357863,0.00583781439776364,0.0024247885918474025,0.0020555548029290043,0.002082290630843999,0.0008460423294834867
NREM,0.3818394784876141,0.12992790212632643,0.2977307065647275,0.31896548531437263,0.004764662564997344,0.001064001427402568,0.0009215627419444838,0.0023273949018181206,0.000714359628663881
NREM,0.43142198198198195,0.15762994858848522,0.4849849699961773,0.07624380313666412,0.007073864252985203,0.0030405557018052106,0.001764943132655493,0.0023617622223184114,0.0010619470219177677
NREM,0.4591680217909432,0.1491489993630795,0.09627049325626218,-0.0061117250803812695,0.0041775930289890285,0.0015462418630778167,0.0014663562830706587,0.0021682062586579334,0.0009852486494870208
NREM,0.4271410790750785,0.12310203267558338,0.32845253093872184,0.3542733669749851,0.0027181865728483786,0.0018448981757136903,0.0016190365659401024,0.0026531686736251166,0.0006708115329139889
NREM,0.44569536423841055,0.17470328705288585,0.24922949152902252,-0.3435867191345925,0.008044204201798263,0.002847975741219667,0.0015218891848419295,0.002806253526142289,0.0009061578884014625
NREM,0.4736587690792713,0.1477887231502637,0.0978478705644793,0.25125261327978565,0.005628534447164833,0.001534581759551577,0.0016975292618443875,0.0015792391943809066,0.0005527877961771356
NREM,0.39347060025542785,0.14949732246071043,0.6350226688960913,0.4034111149982733,0.006759487919951778,0.002373806521443117,0.0010155127548679838,0.0012518344267264977,0.0012358173168847094
NREM,0.41401330272220394,0.1714799935258836,0.43992722575247517,-0.1959808305429087,0.00831637768307129,0.0026809534962699655,0.002847006879054625,0.004218664541497909,0.0009961257070594896
NREM,0.46376434574649816,0.15351438594552977,0.15900170206443454,-0.1025482018717061,0.005519269585524759,0.0017053913209156438,0.0009547404269465528,0.0020546693916050156,0.0009771707276118725
NREM,0.4170069902912622,0.16177222462469204,0.31148439813549295,-0.22198605122832982,0.00859858919563516,0.002121723615116569,0.0015500747204463638,0.0032999188371125397,0.0009962202634985983
NREM,0.4675879812206573,0.17230122308261805,0.005137995764241359,0.04095184029588195,0.005161727888161898,0.001982977958573171,0.002685548423793664,0.003708501110107596,0.001219561373063767
NREM,0.4088239336492891,0.13647468366932344,0.3531974185620604,0.4039968975573185,0.0039376343096616355,0.0015523672912384776,0.0017753863660883071,0.003115143563480413,0.0007471755156884603
NREM,0.4393571003986952,0.14918712966483197,0.2411607190514568,0.14908195001350455,0.003924449156766066,0.003777856853686218,0.002329583525153238,0.0029176767258714694,0.0010312046769218343
NREM,0.44396502553626155,0.18077472845667722,0.03897775412620483,-0.48565455377027433,0.0080229239101644,0.00268404198760002,0.00173050310568576,0.0034117759369547665,0.0011303323271863726
NREM,0.38549362806343096,0.14709723511318992,0.314150030375357,0.20326601825323154,0.0037994290920723333,0.001562222076699558,0.001989159547527172,0.0013180264291811935,0.00062380555344609
NREM,0.4495113395297977,0.1583897664566908,0.24685132286214775,-0.21955813799871837,0.00425765420518666,0.002625845962673552,0.0022334803884884427,0.004774926511593181,0.0008650235374687018
NREM,0.3822658202472436,0.17642949264010016,0.4897502961806868,-0.07250647838675661,0.007236339554850888,0.004546882079188683,0.00284440426201149,0.0037910290257949135,0.001314782185373417
NREM,0.3847637352245863,0.15813708938426904,0.3589885081361149,-0.04574139200124394,0.005756525383183601,0.0019356043466005187,0.0019682887305126347,0.002093232218305252,0.0008218494624916698
NREM,0.38870098304110373,0.135936481454661,0.33547674513649195,0.08688092962101557,0.004643320084033337,0.0023717880783177825,0.0014395058623987004,0.0027575689046136385,0.0007134415697910808
NREM,0.46996485089463225,0.1987355847311553,-0.07604276329798133,-0.8333371731393933,0.0035029323332177124,0.0014766903749192436,0.0009729056292001504,0.0014681170389842248,0.0005116213751660199
NREM,0.4544261825835306,0.14795584483795515,-0.18989367778751656,-0.06218214510736386,0.00327355718914536,0.0013992855941334114,0.001127872024951243,0.0031129015295431805,0.0006146447838959526
NREM,0.4987097358490566,0.16969750285975396,-0.04216226807768733,-0.32212086805200846,0.0051003415590915695,0.003229949218552095,0.001506640682618547,0.002209106396248012,0.0009971104019620793
NREM,0.4583679086663207,0.16664641481414702,-0.28825607306090995,-0.27274088258759255,0.00332218063249804,0.002090046392566768,0.001572554570695169,0.0019096316461134947,0.0006913824661829891
NREM,0.3839143986448334,0.14098239178809077,0.29546519883412076,0.3076161069953298,0.0037560722646015864,0.0015315256797407747,0.002043990433376488,0.0029349400477812343,0.0006632457947228138
NREM,0.5024627732854148,0.16817777089308708,-0.06477970488246432,-0.3501607534401421,0.004988962930303045,0.002936613105573816,0.005379809069448705,0.003574294099196016,0.001076566710775905
NREM,0.4497129763387298,0.17857835451833112,0.019068147199589127,-0.3553987225228328,0.005668850230557694,0.006396457565371877,0.002827483816688791,0.003730108802444986,0.0012307780945353748
NREM,0.42524638863144887,0.14462326344157106,0.3458863066583129,0.13534508313577076,0.0034165291098790865,0.002691971516550765,0.001432081797251268,0.003120857666344329,0.0009013430585855346
NREM,0.43078646356525324,0.14443575773724818,0.08333840392742277,-0.10253758363549359,0.004892695885453829,0.0028945907022084813,0.0009815207034756992,0.0024882608495486315,0.0011736357265089608
NREM,0.4114933426671334,0.17659514192657955,0.41046481805646523,-0.3278553615671913,0.007993512715158574,0.0025290066329529595,0.0025941476890732535,0.004453318808928138,0.000914911572344722
NREM,0.4308862005593288,0.1669847731411552,0.1614382256347721,-0.20141957100382157,0.008352916203905308,0.003353573765216859,0.0023835504425182793,0.003929254059110905,0.001350845517668633
NREM,0.4707926025719535,0.13482034235458362,0.06334377683967331,0.1996523477566048,0.003974851800566216,0.0018317203548352755,0.0017321041482760797,0.0029171436703912287,0.0008082976505739186
NREM,0.4570781182795699,0.15976196927320388,0.22950878317528303,-0.05499547302259877,0.0067695486739177075,0.002079883751362404,0.0024774538666274197,0.0018564454587362911,0.0010518691789893823
NREM,0.4621718766066838,0.1526330822188286,0.1650412498250262,-0.0436720619637776,0.005516746742962938,0.0009243345840000622,0.0032144999812308067,0.0036118021429536735,0.0010744303907517293
NREM,0.424138355754858,0.16081060302234576,0.3746031438339655,-0.17648362441013488,0.0073662062035696405,0.0021943130067816814,0.0013366382510481248,0.002374318044894028,0.001203628322559237
NREM,0.3490582249858677,0.138582810370885,0.3839379192313035,0.1998155777664592,0.006923336603173064,0.002864071670638179,0.001195954466963764,0.0018538783558813376,0.0006248873845349229
NREM,0.47769838286992644,0.13810931117255817,0.13851741929431222,0.4621132343890828,0.004494902366321773,0.0032570484946058825,0.0016644211831364508,0.0025152803620466357,0.0008199188630241285
NREM,0.36095217081850534,0.14811660346298497,0.7903784371683032,0.820005975531827,0.008226488565326026,0.0019825590084249552,0.0010396652810648322,0.0014185751330036426,0.0009023266489231005
NREM,0.43115717968157696,0.15748395806745913,0.13477808137391534,-0.2420892636801253,0.008479535710884134,0.002825548456674182,0.0012451726496394875,0.0027813872590205712,0.0010012027331231877
NREM,0.47850417344173446,0.16233956729296375,0.09293254676749282,-0.02479297449825557,0.005900285467748283,0.0017702736806308626,0.0018732746059482532,0.003377058882214571,0.0010844619341853468
NREM,0.37517246335697396,0.11586217044802823,0.45902626641930544,0.9929960475159803,0.0019304696664424344,0.001639740712963816,0.0013568703442701682,0.002255857966035929,0.0005487565925841001
NREM,0.5188387115044248,0.1439696535758431,0.04289072461656009,-0.21334927702360407,0.0064488546611015125,0.0013603057301807067,0.0013564955567900564,0.0029894197279566196,0.0011455150003806618
NREM,0.47909350557839103,0.13392290297158863,0.12188732337639914,0.700764062113278,0.004081541878852305,0.0016997196908188827,0.0011237728787568276,0.002133066930471943,0.0005363625850296812
NREM,0.4097673044859071,0.17232380229637062,0.4162666455206514,-0.0699670092450857,0.006211281225008113,0.00385390567675348,0.0019059310160832441,0.003283842798384619,0.0012442912868106805
NREM,0.43758139534883717,0.15365391505859774,0.09671480309721907,-0.18259963174755356,0.004841230731666464,0.003437344121143507,0.0015673176083009339,0.0031363235879049937,0.0009707128150617586
NREM,0.350541439162669,0.1396619872315824,0.19620863372580333,-0.1527814274521453,0.004401072432407442,0.0015695385882327105,0.0010427907703001564,0.00161232222078679,0.0005011582208836825
NREM,0.40822284980744544,0.15146630767734892,0.14005958034934987,-0.24214571998529522,0.006344868400177409,0.002662988394640911,0.0017586707324593657,0.0031024468089012633,0.000979272742787847
NREM,0.3443794600550964,0.14904981524923824,0.5236758866948333,0.10870358638629396,0.005867517177664783,0.0022583006398672455,0.0021111920647129525,0.0037428693669256303,0.0007660094287368912
NREM,0.45296033613445374,0.16671272631011286,0.08182565425850986,-0.5014351729213753,0.005079216248393092,0.002306312561068157,0.0020076866009488305,0.0026382113302970897,0.001245972179681669
NREM,0.4713880895008606,0.16381174280431096,0.26956121584655796,-0.14061528688551972,0.005505364174768193,0.002439009193885905,0.0030359683879034793,0.0033253937429718093,0.0011208326120083936
NREM,0.4164327068273092,0.12392837052983857,0.21026418451847803,-0.04219027326820024,0.0029709915886796594,0.001186739396366918,0.001248767234412371,0.0019760630636282274,0.0006066502747914301
NREM,0.43427374785297157,0.14228699361994107,0.0350626781570694,0.771910197066036,0.005328759066946926,0.0014276789337417644,0.0015315472977740817,0.002894544918641227,0.0007627702750346778
NREM,0.4519165080406958,0.15645590455663536,0.23901199702606205,0.0859617805726196,0.005640695847352188,0.0018590876626161817,0.0020521349698420506,0.0017749251084234032,0.0008041221471895707
NREM,0.4561922976231485,0.1555974833112976,0.26347370930816405,0.06639199416423391,0.007323486290223779,0.0018835628068805611,0.001751626235295475,0.0031827324765284323,0.0009304946419668196
NREM,0.4005202684563758,0.13474995393157935,-0.04815145692624587,0.0454046397645298,0.004373749423794844,0.0013663839411720631,0.0010344440085368434,0.001518043905257718,0.00048630746524830955
NREM,0.4437903463087248,0.12968147868778693,0.3186933915875457,0.8529395211273969,0.002579186118459517,0.002042475064088901,0.0015157153228681055,0.0012388455798735935,0.0005893606168424031
NREM,0.4294260970311369,0.14130256210138215,0.4363226165811954,0.704219974025424,0.006228331376752239,0.0019014235718805834,0.0012160840922841765,0.0020618440597112452,0.0012221067451325279
NREM,0.3835257546879804,0.1304325616469348,0.022287237709434297,0.2162670767999546,0.0027018455291590374,0.0023427334602019287,0.0006145646373928259,0.0020132860938900164,0.0008797452181457423
NREM,0.4220075324675324,0.18004236187657655,0.38281547333127564,-0.4482041593647237,0.006964692815073575,0.0030417836821844393,0.001663383777885707,0.0046805342154401805,0.0010348027132671001
NREM,0.5337781654135338,0.15646213760067101,0.10033864197903636,-0.13021929364359863,0.005431681193634649,0.002224942079956058,0.0030045284062032917,0.0033334766439102525,0.0008979488992339095
NREM,0.4539193327773144,0.13299100348623386,-0.1303857368503404,-0.13237931656672286,0.0028326047843802342,0.0027533189035130277,0.001442174086771253,0.002573905042746328,0.0006580201461569111
NREM,0.35405726262837983,0.10918277495283908,0.4764833906193602,1.5995509638922094,0.003831873806199676,0.0006900951670282811,0.0007278588565612755,0.0008534104999813388,0.0004095017829855739
NREM,0.37933602432955493,0.13836443077628457,0.40109965039358303,0.5136458545762701,0.0053989094560599905,0.001988742874979533,0.0008789603265465003,0.0015871328898642615,0.0007575209502325994
NREM,0.42311649402390433,0.14964337967439015,0.27059219055392375,0.2593161898979144,0.005216206153744363,0.0019842913974271598,0.0013749706325416763,0.002605283033025078,0.0007572645985273133
NREM,0.3940026268656716,0.16014478584483074,0.32477867859211135,0.24307659231307754,0.0059150411953558715,0.002832545440084857,0.0013029813018129435,0.0028445478421682225,0.0011286888193017689
NREM,0.4441617879794624,0.16063491175628974,0.5308019304505999,0.19916375079296422,0.004442616813519455,0.002052314073375823,0.0018139281670030375,0.0034851293188690228,0.0010869682161393148
NREM,0.4355271350657684,0.1627616883066621,0.1863701836970237,-0.21520779619051789,0.007364197787370248,0.0022665865768046276,0.0027019774514452036,0.0038389290915815033,0.0008870635856561241
NREM,0.4408973524275236,0.16092743894582204,0.37803197887195916,-0.009163521767045602,0.009213936453206763,0.003148257261023743,0.0017539013007446778,0.002344820362187189,0.001166884784517272
NREM,0.44943005208333336,0.16651169336731808,0.38913582672685504,-0.11516640927928856,0.009348589147664193,0.0020447113910593145,0.0013822152528522934,0.0030158882600226874,0.0011269689199717913
NREM,0.37946745990084574,0.1608735162413729,0.38364770905615164,-0.14309334102659177,0.007142648213967486,0.002762860177019419,0.0026088545928955684,0.003469496259693715,0.0010096809608152102
NREM,0.4571065491923642,0.16575511064999857,0.1456822717588424,-0.3734389873885573,0.006962297611615439,0.002503449380663021,0.0020634592458908976,0.0037503480897369086,0.0011262445638340007
NREM,0.42990130337078647,0.15736502511255407,0.27328840632013046,-0.19776404331154218,0.00459627414553862,0.004224918775330569,0.0018289020002854055,0.002353602943723092,0.0008292951702093214
NREM,0.4404963870562363,0.158836703455199,0.3649071614678096,0.004115689957010282,0.0074845424027758164,0.0023388692262865675,0.002229029736662793,0.0037726285862643696,0.0010338477997000933
NREM,0.38339458079489414,0.14664628181358202,0.4835252320448979,0.5352527281134489,0.006833455535367756,0.0020264637716817533,0.0019295815855688556,0.002669165842141117,0.0006340732192934211
NREM,0.43299068100358423,0.1844113218479238,0.4798718969486058,-0.28386011436687664,0.009176552562717205,0.002649773665810071,0.0028849965099551162,0.004359267561734348,0.001144246914058594
NREM,0.42218945008756564,0.17081763537066882,0.23015765062306698,-0.4095198331113621,0.00609081625167038,0.00410434352447389,0.003022355992811144,0.00299869823123314,0.0011545658150468887
NREM,0.4769729946524064,0.15527460355312142,0.042712447655180064,-0.27774975385524225,0.003688699282635403,0.004752835433365318,0.0019230178866735392,0.002325416434770649,0.0007905194913677238
NREM,0.427041135117704,0.16159615473033978,0.09066385684127944,-0.16313644905581137,0.005215793869605145,0.003747504848008747,0.0021567901422939375,0.004022439698011358,0.0010585436483350062
NREM,0.5006624836601307,0.1841535867494705,-0.26178694732026564,-0.5749852804513491,0.00947715808404644,0.0026439574582547516,0.0028257730218927777,0.0020174573763224214,0.0009484125524703734
NREM,0.5960166032699366,0.14277750562909775,-0.0687872409130224,0.20298066598979814,0.004256622500879042,0.0020169282143795023,0.0018200606683687697,0.002158603840859776,0.0008131764823299469
NREM,0.49420782476422276,0.13658317340980008,-0.0824811965666095,0.1968744662428903,0.003759311977036734,0.0016095794204763806,0.0012061391370409352,0.001614962269257197,0.0006303302801302295
NREM,0.3674363202033037,0.12428385474817293,0.27486393036408513,0.7791574364723814,0.003138875120135675,0.0013791468295329978,0.0007872496076791536,0.0015594797397446049,0.0005568950958675663
NREM,0.4076815085158151,0.13398258138415287,0.14349429477551737,0.022133154341271943,0.0029963333237461786,0.001407719216577649,0.0015727054166834581,0.0022399945777898814,0.0007866951501617276
NREM,0.3932962436548223,0.15371937631038948,0.0311914501818183,-0.4081353398831089,0.002918011336238995,0.0009322481564412783,0.002190062017843549,0.003486347457371179,0.0009797236180404448
NREM,0.4187380499168053,0.15135674568492985,0.4295091777015659,0.24559412855880725,0.005409671600996504,0.0026390271506791805,0.0018654492136699645,0.0022429551895851575,0.0009156123126709696
NREM,0.5330472780203784,0.13208307085254214,-0.09580858689972943,0.4877070694545096,0.003679330721787271,0.0014346403879863887,0.0012637476426364332,0.002319171567953081,0.0012074935856229369
NREM,0.38145971891891894,0.14404916484667926,0.5430479255186116,0.10731379189400725,0.003467069031823834,0.0020102022010575135,0.0006175016903766134,0.0020671047520640857,0.0009233166262273404
NREM,0.4067012871610585,0.14561372715241147,0.42424405254973496,0.08655822939753222,0.0039394495534241705,0.0035922892043276783,0.0012486637909903842,0.002447825077666505,0.0007496376197161738
NREM,0.480588765743073,0.14003857103504763,0.07474305971639869,-0.19260878344717547,0.006275613939207315,0.002206765103334199,0.0015727369039485305,0.002519771676231212,0.0008472238657250045
NREM,0.44523934104451457,0.1487109316413847,0.12413015172852143,-0.0721878179848332,0.0038157522582942718,0.0014396061882199361,0.0014062597284069302,0.0020580432727842633,0.001022956927456615
NREM,0.3858592343706968,0.13642025095661212,0.2661231572663903,0.5935732870926476,0.003830195647060497,0.0021820777872284406,0.002431591545661448,0.002076998658383329,0.0006791811316835248
NREM,0.46545564062005695,0.14495190145260062,0.103894983968822,0.25114548960079164,0.0038512013504139768,0.0027875069393822013,0.000854230791057083,0.0021616581036586115,0.0009696797242963514
NREM,0.3267504568527919,0.1474630699366465,0.459619365113054,-0.19798981649410363,0.005572863974497711,0.0026331815715135575,0.0013777481430950768,0.002294995085292948,0.0007268796334137962
NREM,0.4607769997017596,0.13114555521765256,-0.16872439280124657,0.14736029670794926,0.004505109739706303,0.001141069877184553,0.0008638160428932119,0.0013119157017652562,0.0009922225745611622
NREM,0.47474866390666165,0.14636171147801189,0.2757288388805796,0.48129316797496235,0.0041288976465629615,0.003996545179887422,0.0016447942521416923,0.0019504413995286944,0.0008346094267120236
NREM,0.34557034997131386,0.13995089719354828,0.614812471474645,0.7123280839511805,0.004216730357641435,0.0015845646311793199,0.0015483328686841055,0.0018285697896601317,0.0005223772520643545
NREM,0.455473078101072,0.1678998358392844,0.1748722252120295,-0.15339773246587773,0.0042955965161104856,0.0024050060665573767,0.0017724500156134598,0.0019786632916896857,0.0012437393194785198
NREM,0.4310039061647572,0.16823733820996473,0.5420952863693498,0.1984275918642937,0.0049056306266969055,0.001814351872616765,0.0015883819313556734,0.002666659166361587,0.0008030656316339974
NREM,0.4229322659780504,0.1605621453905394,0.3228320636019101,-0.1928141619397814,0.007256254960815152,0.0024216699253197115,0.0014600814915700128,0.0031538770868272323,0.0009447433632421878
NREM,0.4504232678270634,0.13832191357946239,0.27345736683515726,0.06453347191466907,0.006726923508031345,0.001688140111669035,0.001210420208368792,0.0018403642593380095,0.0006154417158900105
NREM,0.44953011554968636,0.16877600715082716,0.3224682158787738,-0.2979285476370488,0.008541300924312146,0.0030663133659796227,0.0027014860076917026,0.003053129447330562,0.0010715801575330586
NREM,0.41728679371447674,0.15304462240723837,0.15528418629856428,-0.38692040247318316,0.005237072713522008,0.002881180469604295,0.0020109588438264408,0.002665753069179979,0.0013540214900172748
NREM,0.4485886948114728,0.16157104280518667,0.33268472864490983,-0.004558784200752175,0.00468831125544534,0.0030526232245796127,0.0021108218733206204,0.0030850391563119433,0.0007813552022685937
NREM,0.4371898868928809,0.12319609763890459,0.15895292903757569,-0.02118632788675745,0.0027569355327964917,0.0013646681703887642,0.0009706267989562228,0.0013569365176009783,0.0005975711092435422
NREM,0.5008025790754258,0.13991909773255326,-0.24490280716977744,0.0400821382178389,0.002437933540843846,0.001688043908176101,0.002477416612217289,0.002536032151027415,0.0008152039950904764
NREM,0.5107854765914449,0.18866637039772727,-0.10469357063729348,-0.6015949526518418,0.005964340249099285,0.0017317657672967105,0.0019552663018802987,0.0024207591040603113,0.0010604375645002911
NREM,0.5016895785154794,0.16705399968704215,-0.07263283822109776,-0.2973557526848669,0.006529086939632523,0.002193931194868488,0.0022469692111892706,0.002716892574743181,0.0010768990492293778
NREM,0.43789991922957444,0.14520624580843258,0.0807971247558372,-0.04047714929036372,0.004575629914629872,0.0018092177290336409,0.0013114328254852953,0.002407383567685213,0.0007312947199207788
NREM,0.4085033896016206,0.15651676588562977,0.5396012921781628,0.12814448884787843,0.005390975496082063,0.00309240555217395,0.0029879542404201093,0.00392437693387314,0.0009948350490896196
NREM,0.5058448224177257,0.16296371359035003,0.17974534910734394,0.2372247890984136,0.007212956956461211,0.0023620709755612927,0.0017890536815708582,0.0028747206419819393,0.0009942422071970705
NREM,0.49390799179126355,0.14091761887773172,0.04392439982253019,0.15212520577513455,0.006481946664931773,0.0016958005945863165,0.0011614453079420513,0.0021646689754358495,0.0007664768826706963
NREM,0.38509653250773995,0.1532667050076365,0.6146043450969475,0.37048564356830305,0.004639876608449925,0.0036901191068152922,0.0013119951825093018,0.0015606477250211042,0.0007940606998687047
NREM,0.32181904328018224,0.1351591499615508,0.477650696225027,0.5074200058588199,0.004348841063673865,0.0012968213124547234,0.0009821890257637551,0.001024404110127261,0.0005471048471434052
NREM,0.4836737593653592,0.13545682351398644,0.06644468024619553,0.671946366026217,0.002775362614790926,0.0020739049160590248,0.001528260083914791,0.001843627360643214,0.0003664001312726412
